Category,Coach,Pixel ID,Course Code,Course Name,L1 Slug,L2 Slug,L3 Slug,L4 Slug,L1 Tag,PRO Tag,CF L1 SKU,CF PRO SKU,Sales Page Slug,Checkout Slug,OTO 1 Slug,Thank You Page Slug,L1 Price,PRO Price,Status
HERBALISM & PLANT MEDICINE,Sarah,fm-health,H&169,Certified Chinese Herbal Medicine Foundations Coach™,chinese-herbal-medicine-foundations,h&169-pro-advanced,h&169-pro-master,h&169-pro-practice,chinese_herbal_medicine_foundations_purchased,h&169_pro_accelerator_purchased,chinese-herbal-medicine-foundations-certification,h&169-pro-accelerator,chinese-herbal-medicine-foundations-certification,checkout-chinese-herbal-medicine-foundations,oto-h&169-pro-accelerator,thank-you-chinese-herbal-medicine-foundations,97,397,NOT LAUNCHED
HERBALISM & PLANT MEDICINE,Sarah,fm-health,H&170,Certified Wildcrafting & Herbal Foraging Coach™,wildcrafting-herbal-foraging,h&170-pro-advanced,h&170-pro-master,h&170-pro-practice,wildcrafting_herbal_foraging_purchased,h&170_pro_accelerator_purchased,wildcrafting-herbal-foraging-certification,h&170-pro-accelerator,wildcrafting-herbal-foraging-certification,checkout-wildcrafting-herbal-foraging,oto-h&170-pro-accelerator,thank-you-wildcrafting-herbal-foraging,97,397,NOT LAUNCHED
HERBALISM & PLANT MEDICINE,Sarah,fm-health,H&171,Certified Herbal First Aid Coach™,herbal-first-aid,h&171-pro-advanced,h&171-pro-master,h&171-pro-practice,herbal_first_aid_purchased,h&171_pro_accelerator_purchased,herbal-first-aid-certification,h&171-pro-accelerator,herbal-first-aid-certification,checkout-herbal-first-aid,oto-h&171-pro-accelerator,thank-you-herbal-first-aid,97,397,NOT LAUNCHED
HERBALISM & PLANT MEDICINE,Sarah,fm-health,H&172,Certified Herbal Beauty & Skincare Coach™,herbal-beauty-skincare,h&172-pro-advanced,h&172-pro-master,h&172-pro-practice,herbal_beauty_skincare_purchased,h&172_pro_accelerator_purchased,herbal-beauty-skincare-certification,h&172-pro-accelerator,herbal-beauty-skincare-certification,checkout-herbal-beauty-skincare,oto-h&172-pro-accelerator,thank-you-herbal-beauty-skincare,97,397,NOT LAUNCHED
HERBALISM & PLANT MEDICINE,Sarah,fm-health,H&173,Certified Herbal Tea & Tincture Maker™,herbal-tea-tincture-maker,h&173-pro-advanced,h&173-pro-master,h&173-pro-practice,herbal_tea_tincture_maker_purchased,h&173_pro_accelerator_purchased,herbal-tea-tincture-maker-certification,h&173-pro-accelerator,herbal-tea-tincture-maker-certification,checkout-herbal-tea-tincture-maker,oto-h&173-pro-accelerator,thank-you-herbal-tea-tincture-maker,97,397,NOT LAUNCHED
HERBALISM & PLANT MEDICINE,Sarah,fm-health,H&174,Certified Mushroom Medicine Coach™,mushroom-medicine,h&174-pro-advanced,h&174-pro-master,h&174-pro-practice,mushroom_medicine_purchased,h&174_pro_accelerator_purchased,mushroom-medicine-certification,h&174-pro-accelerator,mushroom-medicine-certification,checkout-mushroom-medicine,oto-h&174-pro-accelerator,thank-you-mushroom-medicine,97,397,NOT LAUNCHED
HERBALISM & PLANT MEDICINE,Sarah,fm-health,H&175,Certified Cannabis & CBD Wellness Coach™,cannabis-cbd-wellness,h&175-pro-advanced,h&175-pro-master,h&175-pro-practice,cannabis_cbd_wellness_purchased,h&175_pro_accelerator_purchased,cannabis-cbd-wellness-certification,h&175-pro-accelerator,cannabis-cbd-wellness-certification,checkout-cannabis-cbd-wellness,oto-h&175-pro-accelerator,thank-you-cannabis-cbd-wellness,97,397,NOT LAUNCHED
SPIRITUAL HEALING & ENERGY WORK,Sarah,fm-health,SH176,Certified Reiki Level 1 & 2 Coach™,reiki-level-1-2,sh176-pro-advanced,sh176-pro-master,sh176-pro-practice,reiki_level_1_2_purchased,sh176_pro_accelerator_purchased,reiki-level-1-2-certification,sh176-pro-accelerator,reiki-level-1-2-certification,checkout-reiki-level-1-2,oto-sh176-pro-accelerator,thank-you-reiki-level-1-2,97,397,NOT LAUNCHED
SPIRITUAL HEALING & ENERGY WORK,Sarah,fm-health,SH177,Certified Energy Healing Practitioner™,energy-healing-practitioner,sh177-pro-advanced,sh177-pro-master,sh177-pro-practice,energy_healing_practitioner_purchased,sh177_pro_accelerator_purchased,energy-healing-practitioner-certification,sh177-pro-accelerator,energy-healing-practitioner-certification,checkout-energy-healing-practitioner,oto-sh177-pro-accelerator,thank-you-energy-healing-practitioner,97,397,NOT LAUNCHED
SPIRITUAL HEALING & ENERGY WORK,Sarah,fm-health,SH178,Certified Chakra Healing Coach™,chakra-healing,sh178-pro-advanced,sh178-pro-master,sh178-pro-practice,chakra_healing_purchased,sh178_pro_accelerator_purchased,chakra-healing-certification,sh178-pro-accelerator,chakra-healing-certification,checkout-chakra-healing,oto-sh178-pro-accelerator,thank-you-chakra-healing,97,397,NOT LAUNCHED
SPIRITUAL HEALING & ENERGY WORK,Sarah,fm-health,SH179,Certified Crystal Healing Coach™,crystal-healing,sh179-pro-advanced,sh179-pro-master,sh179-pro-practice,crystal_healing_purchased,sh179_pro_accelerator_purchased,crystal-healing-certification,sh179-pro-accelerator,crystal-healing-certification,checkout-crystal-healing,oto-sh179-pro-accelerator,thank-you-crystal-healing,97,397,NOT LAUNCHED
SPIRITUAL HEALING & ENERGY WORK,Sarah,fm-health,SH180,Certified Spiritual Life Coach™,spiritual-life,sh180-pro-advanced,sh180-pro-master,sh180-pro-practice,spiritual_life_purchased,sh180_pro_accelerator_purchased,spiritual-life-certification,sh180-pro-accelerator,spiritual-life-certification,checkout-spiritual-life,oto-sh180-pro-accelerator,thank-you-spiritual-life,97,397,NOT LAUNCHED
SPIRITUAL HEALING & ENERGY WORK,Sarah,fm-health,SH181,Certified Akashic Records Practitioner™,akashic-records-practitioner,sh181-pro-advanced,sh181-pro-master,sh181-pro-practice,akashic_records_practitioner_purchased,sh181_pro_accelerator_purchased,akashic-records-practitioner-certification,sh181-pro-accelerator,akashic-records-practitioner-certification,checkout-akashic-records-practitioner,oto-sh181-pro-accelerator,thank-you-akashic-records-practitioner,97,397,NOT LAUNCHED
SPIRITUAL HEALING & ENERGY WORK,Sarah,fm-health,SH182,Certified Intuitive Development Coach™,intuitive-development,sh182-pro-advanced,sh182-pro-master,sh182-pro-practice,intuitive_development_purchased,sh182_pro_accelerator_purchased,intuitive-development-certification,sh182-pro-accelerator,intuitive-development-certification,checkout-intuitive-development,oto-sh182-pro-accelerator,thank-you-intuitive-development,97,397,NOT LAUNCHED
SPIRITUAL HEALING & ENERGY WORK,Sarah,fm-health,SH183,Certified Shamanic Healing Foundations Coach™,shamanic-healing-foundations,sh183-pro-advanced,sh183-pro-master,sh183-pro-practice,shamanic_healing_foundations_purchased,sh183_pro_accelerator_purchased,shamanic-healing-foundations-certification,sh183-pro-accelerator,shamanic-healing-foundations-certification,checkout-shamanic-healing-foundations,oto-sh183-pro-accelerator,thank-you-shamanic-healing-foundations,97,397,NOT LAUNCHED
SPIRITUAL HEALING & ENERGY WORK,Sarah,fm-health,SH184,Certified Past Life Regression Coach™,past-life-regression,sh184-pro-advanced,sh184-pro-master,sh184-pro-practice,past_life_regression_purchased,sh184_pro_accelerator_purchased,past-life-regression-certification,sh184-pro-accelerator,past-life-regression-certification,checkout-past-life-regression,oto-sh184-pro-accelerator,thank-you-past-life-regression,97,397,NOT LAUNCHED
SPIRITUAL HEALING & ENERGY WORK,Sarah,fm-health,SH185,Certified Manifestation & Law of Attraction Coach™,manifestation-law-of-attraction,sh185-pro-advanced,sh185-pro-master,sh185-pro-practice,manifestation_law_of_attraction_purchased,sh185_pro_accelerator_purchased,manifestation-law-of-attraction-certification,sh185-pro-accelerator,manifestation-law-of-attraction-certification,checkout-manifestation-law-of-attraction,oto-sh185-pro-accelerator,thank-you-manifestation-law-of-attraction,97,397,NOT LAUNCHED
SPIRITUAL HEALING & ENERGY WORK,Sarah,fm-health,SH186,Certified Moon Cycle & Lunar Living Coach™,moon-cycle-lunar-living,sh186-pro-advanced,sh186-pro-master,sh186-pro-practice,moon_cycle_lunar_living_purchased,sh186_pro_accelerator_purchased,moon-cycle-lunar-living-certification,sh186-pro-accelerator,moon-cycle-lunar-living-certification,checkout-moon-cycle-lunar-living,oto-sh186-pro-accelerator,thank-you-moon-cycle-lunar-living,97,397,NOT LAUNCHED
SPIRITUAL HEALING & ENERGY WORK,Sarah,fm-health,SH187,Certified Sacred Ceremony & Ritual Coach™,sacred-ceremony-ritual,sh187-pro-advanced,sh187-pro-master,sh187-pro-practice,sacred_ceremony_ritual_purchased,sh187_pro_accelerator_purchased,sacred-ceremony-ritual-certification,sh187-pro-accelerator,sacred-ceremony-ritual-certification,checkout-sacred-ceremony-ritual,oto-sh187-pro-accelerator,thank-you-sacred-ceremony-ritual,97,397,NOT LAUNCHED
SPIRITUAL HEALING & ENERGY WORK,Sarah,fm-health,SH188,Certified Aura Reading & Energy Clearing Coach™,aura-reading-energy-clearing,sh188-pro-advanced,sh188-pro-master,sh188-pro-practice,aura_reading_energy_clearing_purchased,sh188_pro_accelerator_purchased,aura-reading-energy-clearing-certification,sh188-pro-accelerator,aura-reading-energy-clearing-certification,checkout-aura-reading-energy-clearing,oto-sh188-pro-accelerator,thank-you-aura-reading-energy-clearing,97,397,NOT LAUNCHED
SPIRITUAL HEALING & ENERGY WORK,Sarah,fm-health,SH189,Certified Angelic & Spirit Guide Coach™,angelic-spirit-guide,sh189-pro-advanced,sh189-pro-master,sh189-pro-practice,angelic_spirit_guide_purchased,sh189_pro_accelerator_purchased,angelic-spirit-guide-certification,sh189-pro-accelerator,angelic-spirit-guide-certification,checkout-angelic-spirit-guide,oto-sh189-pro-accelerator,thank-you-angelic-spirit-guide,97,397,NOT LAUNCHED
SPIRITUAL HEALING & ENERGY WORK,Sarah,fm-health,SH190,Certified Tarot & Oracle Coaching™,tarot-oracle-coaching,sh190-pro-advanced,sh190-pro-master,sh190-pro-practice,tarot_oracle_coaching_purchased,sh190_pro_accelerator_purchased,tarot-oracle-coaching-certification,sh190-pro-accelerator,tarot-oracle-coaching-certification,checkout-tarot-oracle-coaching,oto-sh190-pro-accelerator,thank-you-tarot-oracle-coaching,97,397,NOT LAUNCHED
SPIRITUAL HEALING & ENERGY WORK,Sarah,fm-health,SH191,Certified Astrology & Natal Chart Coach™,astrology-natal-chart,sh191-pro-advanced,sh191-pro-master,sh191-pro-practice,astrology_natal_chart_purchased,sh191_pro_accelerator_purchased,astrology-natal-chart-certification,sh191-pro-accelerator,astrology-natal-chart-certification,checkout-astrology-natal-chart,oto-sh191-pro-accelerator,thank-you-astrology-natal-chart,97,397,NOT LAUNCHED
SPIRITUAL HEALING & ENERGY WORK,Sarah,fm-health,SH192,Certified Numerology Coach™,numerology,sh192-pro-advanced,sh192-pro-master,sh192-pro-practice,numerology_purchased,sh192_pro_accelerator_purchased,numerology-certification,sh192-pro-accelerator,numerology-certification,checkout-numerology,oto-sh192-pro-accelerator,thank-you-numerology,97,397,NOT LAUNCHED
SPIRITUAL HEALING & ENERGY WORK,Sarah,fm-health,SH193,Certified Human Design Coach™,human-design,sh193-pro-advanced,sh193-pro-master,sh193-pro-practice,human_design_purchased,sh193_pro_accelerator_purchased,human-design-certification,sh193-pro-accelerator,human-design-certification,checkout-human-design,oto-sh193-pro-accelerator,thank-you-human-design,97,397,NOT LAUNCHED
SPIRITUAL HEALING & ENERGY WORK,Sarah,fm-health,SH194,Certified Gene Keys Coach™,gene-keys,sh194-pro-advanced,sh194-pro-master,sh194-pro-practice,gene_keys_purchased,sh194_pro_accelerator_purchased,gene-keys-certification,sh194-pro-accelerator,gene-keys-certification,checkout-gene-keys,oto-sh194-pro-accelerator,thank-you-gene-keys,97,397,NOT LAUNCHED
YOGA & MOVEMENT,Sarah,fm-health,Y&195,Certified Yoga Foundations Teacher™,yoga-foundations-teacher,y&195-pro-advanced,y&195-pro-master,y&195-pro-practice,yoga_foundations_teacher_purchased,y&195_pro_accelerator_purchased,yoga-foundations-teacher-certification,y&195-pro-accelerator,yoga-foundations-teacher-certification,checkout-yoga-foundations-teacher,oto-y&195-pro-accelerator,thank-you-yoga-foundations-teacher,97,397,NOT LAUNCHED
YOGA & MOVEMENT,Sarah,fm-health,Y&196,Certified Restorative Yoga Coach™,restorative-yoga,y&196-pro-advanced,y&196-pro-master,y&196-pro-practice,restorative_yoga_purchased,y&196_pro_accelerator_purchased,restorative-yoga-certification,y&196-pro-accelerator,restorative-yoga-certification,checkout-restorative-yoga,oto-y&196-pro-accelerator,thank-you-restorative-yoga,97,397,NOT LAUNCHED
YOGA & MOVEMENT,Sarah,fm-health,Y&197,Certified Yin Yoga & Fascia Coach™,yin-yoga-fascia,y&197-pro-advanced,y&197-pro-master,y&197-pro-practice,yin_yoga_fascia_purchased,y&197_pro_accelerator_purchased,yin-yoga-fascia-certification,y&197-pro-accelerator,yin-yoga-fascia-certification,checkout-yin-yoga-fascia,oto-y&197-pro-accelerator,thank-you-yin-yoga-fascia,97,397,NOT LAUNCHED
YOGA & MOVEMENT,Sarah,fm-health,Y&198,Certified Trauma-Informed Yoga Coach™,trauma-informed-yoga,y&198-pro-advanced,y&198-pro-master,y&198-pro-practice,trauma_informed_yoga_purchased,y&198_pro_accelerator_purchased,trauma-informed-yoga-certification,y&198-pro-accelerator,trauma-informed-yoga-certification,checkout-trauma-informed-yoga,oto-y&198-pro-accelerator,thank-you-trauma-informed-yoga,97,397,NOT LAUNCHED
YOGA & MOVEMENT,Sarah,fm-health,Y&199,Certified Prenatal Yoga Coach™,prenatal-yoga,y&199-pro-advanced,y&199-pro-master,y&199-pro-practice,prenatal_yoga_purchased,y&199_pro_accelerator_purchased,prenatal-yoga-certification,y&199-pro-accelerator,prenatal-yoga-certification,checkout-prenatal-yoga,oto-y&199-pro-accelerator,thank-you-prenatal-yoga,97,397,NOT LAUNCHED
YOGA & MOVEMENT,Sarah,fm-health,Y&200,Certified Chair Yoga & Accessible Movement Coach™,chair-yoga-accessible-movement,y&200-pro-advanced,y&200-pro-master,y&200-pro-practice,chair_yoga_accessible_movement_purchased,y&200_pro_accelerator_purchased,chair-yoga-accessible-movement-certification,y&200-pro-accelerator,chair-yoga-accessible-movement-certification,checkout-chair-yoga-accessible-movement,oto-y&200-pro-accelerator,thank-you-chair-yoga-accessible-movement,97,397,NOT LAUNCHED
YOGA & MOVEMENT,Sarah,fm-health,Y&201,Certified Kids Yoga Coach™,kids-yoga,y&201-pro-advanced,y&201-pro-master,y&201-pro-practice,kids_yoga_purchased,y&201_pro_accelerator_purchased,kids-yoga-certification,y&201-pro-accelerator,kids-yoga-certification,checkout-kids-yoga,oto-y&201-pro-accelerator,thank-you-kids-yoga,97,397,NOT LAUNCHED
YOGA & MOVEMENT,Sarah,fm-health,Y&202,Certified Yoga for Anxiety & Depression Coach™,yoga-for-anxiety-depression,y&202-pro-advanced,y&202-pro-master,y&202-pro-practice,yoga_for_anxiety_depression_purchased,y&202_pro_accelerator_purchased,yoga-for-anxiety-depression-certification,y&202-pro-accelerator,yoga-for-anxiety-depression-certification,checkout-yoga-for-anxiety-depression,oto-y&202-pro-accelerator,thank-you-yoga-for-anxiety-depression,97,397,NOT LAUNCHED
YOGA & MOVEMENT,Sarah,fm-health,Y&203,Certified Vinyasa Flow Teacher™,vinyasa-flow-teacher,y&203-pro-advanced,y&203-pro-master,y&203-pro-practice,vinyasa_flow_teacher_purchased,y&203_pro_accelerator_purchased,vinyasa-flow-teacher-certification,y&203-pro-accelerator,vinyasa-flow-teacher-certification,checkout-vinyasa-flow-teacher,oto-y&203-pro-accelerator,thank-you-vinyasa-flow-teacher,97,397,NOT LAUNCHED
YOGA & MOVEMENT,Sarah,fm-health,Y&204,Certified Kundalini Yoga Foundations Coach™,kundalini-yoga-foundations,y&204-pro-advanced,y&204-pro-master,y&204-pro-practice,kundalini_yoga_foundations_purchased,y&204_pro_accelerator_purchased,kundalini-yoga-foundations-certification,y&204-pro-accelerator,kundalini-yoga-foundations-certification,checkout-kundalini-yoga-foundations,oto-y&204-pro-accelerator,thank-you-kundalini-yoga-foundations,97,397,NOT LAUNCHED
YOGA & MOVEMENT,Sarah,fm-health,Y&205,Certified Hot Yoga & Bikram Coach™,hot-yoga-bikram,y&205-pro-advanced,y&205-pro-master,y&205-pro-practice,hot_yoga_bikram_purchased,y&205_pro_accelerator_purchased,hot-yoga-bikram-certification,y&205-pro-accelerator,hot-yoga-bikram-certification,checkout-hot-yoga-bikram,oto-y&205-pro-accelerator,thank-you-hot-yoga-bikram,97,397,NOT LAUNCHED
YOGA & MOVEMENT,Sarah,fm-health,Y&206,Certified Aerial Yoga Coach™,aerial-yoga,y&206-pro-advanced,y&206-pro-master,y&206-pro-practice,aerial_yoga_purchased,y&206_pro_accelerator_purchased,aerial-yoga-certification,y&206-pro-accelerator,aerial-yoga-certification,checkout-aerial-yoga,oto-y&206-pro-accelerator,thank-you-aerial-yoga,97,397,NOT LAUNCHED
YOGA & MOVEMENT,Sarah,fm-health,Y&207,Certified Yoga Nidra Facilitator™,yoga-nidra-facilitator,y&207-pro-advanced,y&207-pro-master,y&207-pro-practice,yoga_nidra_facilitator_purchased,y&207_pro_accelerator_purchased,yoga-nidra-facilitator-certification,y&207-pro-accelerator,yoga-nidra-facilitator-certification,checkout-yoga-nidra-facilitator,oto-y&207-pro-accelerator,thank-you-yoga-nidra-facilitator,97,397,NOT LAUNCHED
LIFE COACHING & PERSONAL DEVELOPMENT,Sarah,fm-health,LC208,Certified Life Coach Foundations™,life-coach-foundations,lc208-pro-advanced,lc208-pro-master,lc208-pro-practice,life_coach_foundations_purchased,lc208_pro_accelerator_purchased,life-coach-foundations-certification,lc208-pro-accelerator,life-coach-foundations-certification,checkout-life-coach-foundations,oto-lc208-pro-accelerator,thank-you-life-coach-foundations,97,397,NOT LAUNCHED
